individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
Invalid,2022/04/21 15:25:13,Ahri,Shyvana,182,False,1,0,0,27,1549,5162,154,True,False,NULL,0,0,NULL,0,0,100,1,0,NULL,0,NULL,NULL
Invalid,2022/04/21 15:02:45,Ahri,Vladimir,1229,False,4,3,0,111,6672,23379,6476,False,False,NULL,2,2,NULL,0,0,100,4,3,NULL,0,NULL,NULL
Invalid,2022/04/21 14:40:23,Sylas,Blitzcrank,1207,True,5,0,0,103,6756,150822,6020,True,False,NULL,2,2,NULL,0,0,100,5,0,NULL,0,NULL,NULL
Invalid,2022/04/21 14:38:47,Azir,Shyvana,37,False,0,0,0,0,500,2624,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/04/19 21:03:50,Ryze,Nasus,88,False,0,0,0,0,500,1692,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/19 16:15:40,Warwick,Graves,Vex,Aphelios,Zilean,Lulu,Diana,Irelia,Senna,TahmKench,914,True,5,0,1,133,5152,5728,7220,6092,3658,2379,2822,10093,6286,3637,10775,8009,6247,4607,2969,True,False,2,6,12,0.8461809540794297,0,0,200,9,4,1,1,0,0
Invalid,2022/04/19 14:35:35,Akshan,Anivia,Kayle,Nautilus,Shaco,Cassiopeia,Poppy,Sona,Kassadin,Malzahar,1514,True,16,12,37,81,20879,20027,20392,14571,19138,49579,53823,55410,16298,39664,32283,41816,41202,40153,36028,False,False,0,0,0,0,0,0,100,74,74,0,0,0,0
JUNGLE,2022/04/19 14:09:19,Nautilus,Jinx,Kalista,Leblanc,Volibear,Viego,Ahri,Kaisa,Jayce,Sett,1364,False,6,7,3,16,6204,11211,5840,8440,8316,6376,25015,14221,11700,10292,23730,19086,23385,18245,25067,False,False,7,17,26,1.1781340021572095,3,1,200,20,57,0,1,0,0
TOP,2022/04/19 13:59:02,Gangplank,Sion,240,False,0,0,0,17,1114,1398,1437,False,False,0,0,0,0,0,0,200,0,0,0,0,0,0
JUNGLE,2022/04/19 13:14:21,Camille,RekSai,Malzahar,Xayah,TahmKench,Aatrox,LeeSin,Leblanc,MissFortune,Rakan,1603,True,8,6,2,8,11991,11901,12312,10749,6390,15393,8749,15254,12257,7070,20344,20294,7774,15417,15911,False,False,6,12,32,1.2167552776235004,4,1,100,17,22,1,2,0,0
,2022/04/19 13:01:51,Nidalee,Nidalee,0,False,0,0,0,0,0,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/04/19 12:59:05,Ryze,Sivir,114,False,0,0,0,6,614,416,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/17 18:30:00,Kennen,Karthus,Irelia,Ezreal,Blitzcrank,Rumble,Qiyana,Zoe,MissFortune,Rakan,2034,False,3,10,8,266,17071,13107,13590,14020,8692,22362,23172,14401,21969,6036,22359,28642,31503,28183,29264,False,True,8,11,36,1.0824921389771236,12,0,100,24,47,0,2,0,1
MIDDLE,2022/04/17 14:46:33,Galio,Irelia,Teemo,Ezreal,Yasuo,Lux,829,False,3,0,0,123,1968,5523,0,4624,0,10075,True,False,0,3,7,0.5217204058914915,3,0,100,3,0,0,0,0,0
MIDDLE,2022/04/17 14:27:31,Galio,Zed,Teemo,Leona,TwistedFate,Jinx,828,False,3,0,0,108,1965,5995,0,9861,0,5914,True,False,0,3,2,0.17336215541947753,1,0,100,3,0,0,0,0,0
MIDDLE,2022/04/17 14:12:47,Galio,Rumble,Teemo,Syndra,Kled,MissFortune,557,False,3,0,0,65,1412,3941,0,4829,0,4994,True,False,0,1,3,0.33552531074323416,1,0,100,3,0,0,0,0,0
JUNGLE,2022/04/17 14:01:57,Anivia,DrMundo,Lux,Karthus,Blitzcrank,Anivia,Blitzcrank,Nami,Karma,DrMundo,118,False,2,0,3,0,550,1268,1246,991,591,40,1136,773,1460,528,0,286,196,305,330,False,True,2,3,0,0.16328193682382824,0,0,100,5,0,0,0,0,0
JUNGLE,2022/04/17 13:54:45,Anivia,Lux,DrMundo,Blitzcrank,Karthus,DrMundo,Anivia,Blitzcrank,Nami,Karma,97,False,1,0,1,0,500,870,833,1200,675,0,445,757,317,1198,73,457,696,282,144,False,True,2,3,0,0.00589912557898703,0,0,100,4,0,0,0,0,0
JUNGLE,2022/04/17 13:41:54,Anivia,Lux,Morgana,Blitzcrank,DrMundo,Anivia,DrMundo,Lux,Xerath,Velkoz,196,False,4,0,3,1,676,1089,1143,1440,2014,0,935,1184,598,2288,72,722,690,724,342,False,True,0,0,1,0.45901673915162355,1,0,100,7,1,0,0,0,0
Invalid,2022/04/17 13:28:54,DrMundo,364,False,0,0,0,10,1234,17179,90,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/15 23:32:32,Jayce,LeeSin,Galio,Xayah,Nautilus,Sion,Viego,Katarina,MissFortune,Leona,2168,False,8,5,9,312,17104,11640,17217,14029,7953,40581,13131,27869,33720,7960,24539,34417,22336,17800,23350,False,False,2,5,39,1.1050547512634221,9,0,200,23,32,2,2,0,0
MIDDLE,2022/04/15 22:58:01,Irelia,MonkeyKing,Sylas,Aphelios,Rakan,Pyke,Ekko,Graves,Samira,Nautilus,1487,True,6,3,2,204,11831,11488,12230,10870,7644,22506,12330,17081,5572,5615,26059,19899,19678,4124,7118,False,False,2,6,26,1.0783859207428295,4,0,100,24,16,1,2,0,0
JUNGLE,2022/04/15 22:26:14,Renekton,MonkeyKing,Katarina,Ezreal,Karma,Graves,Diana,Yasuo,Kaisa,Pyke,1414,False,1,5,1,12,8007,7347,7540,7695,6028,7342,5832,9011,10997,9301,23923,20251,16753,12747,13157,False,False,6,9,20,0.8881317394392244,4,0,200,5,29,1,0,0,0
BOTTOM,2022/04/15 20:46:19,Anivia,Pyke,Sylas,Darius,Kalista,Tryndamere,Nidalee,Akali,Kalista,Pyke,1203,False,5,8,0,158,7433,5404,8952,6154,7624,10729,4869,10792,7142,13564,16288,17554,20576,23817,18005,False,False,4,7,18,0.9195322797268106,5,0,200,16,52,0,0,0,0
MIDDLE,2022/04/15 19:57:30,Trundle,Sett,Jhin,Heimerdinger,Xerath,Aphelios,Fiora,MonkeyKing,Zed,Yuumi,1450,True,3,7,13,119,13438,10659,11842,9280,13673,23992,17878,16527,18451,29616,28990,29436,16911,13725,14012,False,False,3,9,18,0.745938391659816,3,0,100,44,32,1,0,0,1
MIDDLE,2022/04/15 19:02:32,MonkeyKing,Aphelios,Heimerdinger,Talon,Thresh,Kennen,RekSai,Renekton,Draven,Yuumi,1794,False,3,12,5,169,10729,15246,10191,14169,7918,14489,18368,20956,20083,5854,24933,18915,23191,33936,21269,False,False,3,10,31,1.0639126042700535,5,0,100,28,38,0,3,0,1
MIDDLE,2022/04/15 01:11:07,Kennen,Graves,Zoe,Jinx,TahmKench,Aatrox,Nocturne,Viktor,Zeri,Yuumi,1295,True,5,2,17,139,8202,11956,10575,13502,8026,10102,13898,15253,16049,11662,9623,16336,12328,11683,21276,True,False,5,13,28,1.3322621206492002,4,0,200,34,13,2,2,0,0
MIDDLE,2022/04/15 00:35:39,MonkeyKing,Lillia,Pantheon,Xayah,Nautilus,Riven,Nidalee,Azir,Sett,Sivir,1566,True,10,4,11,125,10394,13728,11397,16762,7654,14324,23364,20701,21709,6782,20784,31254,19860,12964,13319,False,False,4,7,23,0.9168398822862832,4,0,200,38,17,2,2,0,1
MIDDLE,2022/04/15 00:04:55,Shen,Viego,Pantheon,Syndra,Pyke,Tryndamere,Olaf,Ahri,Samira,TahmKench,1393,True,15,1,5,178,8015,14334,14182,10268,9420,8521,19562,22891,16491,7780,12605,19775,12788,9542,15315,True,False,4,10,25,1.1136999379874297,4,0,200,43,21,1,2,0,1
MIDDLE,2022/04/14 23:40:49,Akali,Viego,Ahri,Xayah,Nautilus,Yone,Graves,Syndra,Ziggs,Pyke,1129,True,8,2,4,157,7191,6934,9759,7570,4732,6702,8829,12387,8375,4407,8695,15896,11678,6916,9949,False,False,5,16,27,1.4557595910976755,7,0,200,17,13,1,0,0,0
MIDDLE,2022/04/14 22:47:17,Renekton,Kindred,Ahri,Samira,Nautilus,Fiora,Karthus,Pantheon,Caitlyn,Lux,1719,True,4,8,6,192,11228,14644,12944,19797,10082,15281,28964,19725,21852,9135,30607,24798,24544,25637,19484,False,False,3,12,34,1.1893534043286649,3,0,100,42,36,2,1,0,2
MIDDLE,2022/04/14 20:56:55,Tryndamere,Graves,Viktor,Kaisa,Leona,Vayne,RekSai,Syndra,Ezreal,Karma,2182,False,5,8,4,281,11326,18604,15441,14387,8093,9084,33366,38640,10068,5999,35810,26887,24310,19060,18874,False,False,7,19,48,1.3266498167324514,8,0,200,26,34,0,2,0,0
MIDDLE,2022/04/14 20:21:04,Volibear,Nidalee,Vex,Ezreal,Nautilus,Azir,Kayn,Renekton,MissFortune,Karma,1778,True,3,3,10,257,12021,13498,12775,12729,8602,17916,21016,13120,18845,8124,26550,25394,15342,20779,17170,False,False,3,24,67,2.2844695819413423,16,0,100,30,19,1,2,0,1
MIDDLE,2022/04/14 19:57:25,Irelia,Lillia,Vex,Samira,Rakan,Kennen,Graves,Corki,Vayne,Senna,939,False,2,4,1,117,5459,5234,5943,4914,3355,3206,4242,8338,4822,1267,9984,13371,11008,7998,7137,False,False,1,5,12,0.8255830331322295,1,0,100,6,23,1,0,0,0
MIDDLE,2022/04/14 19:29:52,Garen,Kindred,Vex,Jhin,Leona,Fiora,LeeSin,Karma,Vayne,Anivia,1271,False,3,6,5,185,7929,5824,9088,8083,4666,8507,7135,11343,11193,3719,14564,19794,12494,8555,15115,False,False,3,10,25,1.21308455837402,5,0,200,10,28,0,1,0,0
MIDDLE,2022/04/14 18:55:01,Cassiopeia,Taliyah,Yone,Zeri,Renata,Quinn,Kindred,Ahri,Samira,Blitzcrank,1158,False,2,3,1,159,5702,7808,6984,6777,4585,3286,9760,7881,6653,4012,8313,16519,11129,11899,8935,False,False,1,7,11,0.6035636453555667,2,0,200,8,24,0,0,0,0
JUNGLE,2022/04/14 14:33:01,Gangplank,Volibear,Katarina,Samira,Renata,Gnar,Graves,Galio,Ziggs,Rakan,1940,True,5,4,18,25,16512,12250,19297,13613,9606,27751,18126,43678,18228,6379,34249,41225,30202,27232,15464,False,False,12,27,58,1.8161538227226917,11,0,100,43,21,0,2,0,2
MIDDLE,2022/04/14 13:46:47,Azir,Khazix,Galio,Kalista,Nautilus,Gangplank,Nidalee,Pantheon,Jinx,Alistar,2086,False,7,6,8,232,13721,13061,14339,17378,10271,38562,17416,23313,25527,12847,21495,35559,24669,24028,26494,False,False,1,6,25,0.7193235938134817,6,0,100,25,33,2,3,0,2
MIDDLE,2022/04/14 02:19:47,Katarina,Karthus,Irelia,MissFortune,Karma,Akali,Nidalee,Qiyana,Ezreal,Yuumi,1298,True,6,6,8,140,11854,10068,10623,11487,8412,11536,16528,13117,11255,6946,15124,18377,16678,6957,9419,False,False,1,7,17,0.8061200539422515,0,0,200,33,19,2,2,0,1
MIDDLE,2022/04/14 01:31:54,Malphite,Vi,Vex,Draven,Nami,Irelia,Graves,Sylas,Ezreal,Leona,1942,False,13,5,11,222,10423,16454,15507,17132,11629,16038,26237,40293,28135,15335,26622,33648,18800,34355,22274,False,False,2,16,51,1.6060924233990101,12,0,100,51,42,1,3,0,1
MIDDLE,2022/04/01 22:38:56,Jayce,Diana,Ryze,Aphelios,Renata,Irelia,LeeSin,Galio,Xayah,Nautilus,1601,False,5,5,4,215,9851,11613,11430,10419,6450,16681,20469,12588,16358,8117,18775,23582,21407,20559,15020,False,False,3,11,22,0.8603671193731697,6,0,100,17,28,1,1,0,0
Invalid,2022/04/01 22:21:29,Nidalee,Shen,242,False,0,0,0,8,1498,1780,2216,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/01 21:55:54,Graves,Nunu,Zoe,Aphelios,Renata,Gangplank,Diana,Zed,Xayah,Zilean,1412,True,10,1,6,168,12819,11812,12290,11372,6801,30369,11717,24984,16551,3667,22157,35827,13601,17203,8418,False,False,4,22,36,1.5412345356281836,12,0,200,33,14,1,2,0,1
Invalid,2022/04/01 21:26:27,Ryze,Caitlyn,165,False,0,0,0,0,614,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/01 16:37:43,Akali,XinZhao,Ahri,Ezreal,Karma,Renekton,RekSai,Kaisa,Samira,Leona,1141,True,13,1,6,173,7707,9264,12687,8391,5221,10877,8223,14048,9662,6401,12151,20991,9885,8427,9172,False,False,3,7,17,0.9016610766241622,2,0,100,27,16,2,2,0,0
Invalid,2022/04/01 16:16:13,Azir,Nasus,70,False,0,0,0,0,500,3358,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/04/01 02:07:07,Vex,Warwick,75,False,0,0,0,0,500,3236,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/04/01 01:30:02,Akshan,Poppy,Vex,Kaisa,Nautilus,Shen,Taliyah,Yone,Zeri,Sett,1798,False,2,6,13,252,14797,9713,11776,14752,7131,21056,10030,24464,20451,8193,16158,23254,17465,22801,15557,False,False,5,18,34,1.1359693720315205,5,0,200,25,29,0,2,0,0
Invalid,2022/04/01 01:20:46,Nidalee,Jax,19,False,0,0,0,0,500,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/04/01 00:38:30,Nidalee,Ryze,236,False,0,0,0,0,1437,0,2351,False,False,NULL,2,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/04/01 00:25:54,Nidalee,Alistar,238,False,1,0,0,6,1862,869,2535,True,False,NULL,0,0,NULL,0,0,100,1,0,NULL,0,NULL,NULL
Invalid,2022/04/01 00:02:26,Ahri,Warwick,64,False,0,0,0,0,500,7029,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/31 23:31:39,Tryndamere,Diana,Ahri,MissFortune,Shen,Graves,Irelia,Taliyah,Xayah,Rakan,1390,True,7,2,9,195,14534,10519,11590,11025,7391,20787,8903,17701,10717,4475,25854,13052,14642,6700,14123,False,False,1,11,33,1.4397414755994158,5,0,200,33,9,1,1,0,1
Invalid,2022/03/31 23:17:54,Nidalee,MasterYi,218,False,0,0,0,0,1400,0,2238,False,False,NULL,1,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
,2022/03/31 23:11:39,Nidalee,Lucian,0,False,0,0,0,0,0,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 23:04:32,Ryze,Malphite,6,False,0,0,0,0,500,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/31 22:29:44,Rumble,XinZhao,Vex,Kaisa,Nautilus,Lucian,Diana,Galio,Zeri,Renata,1511,False,3,7,4,215,10134,10306,9913,10967,6563,14789,13102,14005,22163,6946,17664,28453,18854,17845,14549,False,False,3,12,30,1.2144451231412818,6,0,200,23,29,1,2,0,0
MIDDLE,2022/03/31 19:25:43,Lucian,Graves,Vex,Jinx,Pyke,Jayce,Nidalee,Galio,Zeri,Camille,1191,True,5,1,6,195,8987,8512,10462,10714,7487,11599,12215,13454,10140,3645,7880,11843,6877,6287,8044,False,False,2,9,23,1.1751696368219662,4,0,100,23,11,2,0,0,0
MIDDLE,2022/03/31 18:48:10,Camille,Viego,Vex,Jinx,TahmKench,LeeSin,RekSai,Fizz,Vayne,Leona,1208,False,4,5,3,160,7523,6661,7937,7379,5005,8188,6219,13193,9075,5917,17227,20605,14588,11187,12886,False,False,1,10,20,1.0287791994050177,5,0,200,12,33,0,1,0,0
Invalid,2022/03/31 18:19:04,Ryze,Morgana,39,False,0,0,0,0,500,178,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 18:16:49,Ryze,Blitzcrank,66,False,0,0,0,0,500,2201,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 18:14:52,Ryze,Cassiopeia,55,False,0,0,0,0,500,542,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 15:27:37,Ahri,Shen,117,False,0,0,0,4,585,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/31 14:56:14,Jayce,RekSai,Ahri,Ezreal,Xerath,Riven,Kindred,Katarina,Kaisa,Nautilus,1525,True,7,4,11,213,12623,13163,13190,11008,8477,16480,19628,17790,13140,9121,12306,28726,17681,13517,10587,False,False,4,17,33,1.3319914461905187,6,0,200,36,17,1,3,0,1
Invalid,2022/03/31 14:38:34,Ahri,Blitzcrank,201,False,0,0,0,0,30689,10379,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/31 14:04:28,Gragas,Kindred,Ahri,MissFortune,Blitzcrank,Shen,Qiyana,Zoe,Aphelios,Lulu,1679,True,7,4,8,224,10928,13654,13527,13590,8539,14379,21162,21905,22632,7223,29318,22762,17924,14712,18621,False,False,4,16,34,1.2282251309728913,4,0,200,28,26,1,3,0,1
JUNGLE,2022/03/31 13:25:06,Gnar,Viego,Katarina,Ezreal,Poppy,Shen,LeeSin,Ryze,Xayah,Lulu,1904,True,3,3,17,48,14763,13004,14875,15909,7608,21507,18780,16240,30200,4723,28353,34526,16261,15672,14872,False,True,13,15,52,1.6529398378697169,13,2,200,28,16,1,3,0,1
MIDDLE,2022/03/31 01:34:51,Volibear,Khazix,Zoe,Zeri,Renata,Irelia,RekSai,TwistedFate,MissFortune,Rakan,1890,False,8,8,12,196,11626,14272,13884,15667,8861,18370,27056,27039,23702,8328,35440,31812,26356,27927,20567,True,False,3,17,43,1.3655479987590073,5,0,100,34,40,1,1,0,0
Invalid,2022/03/31 01:26:23,Ahri,Rammus,43,False,0,0,0,0,500,518,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 01:23:00,Ahri,Morgana,49,False,0,0,0,0,500,709,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
,2022/03/31 00:32:17,Ahri,Ashe,0,False,0,0,0,0,0,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
Invalid,2022/03/31 00:24:22,Ahri,Ashe,18,False,0,0,0,0,500,0,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/30 23:53:05,Tryndamere,Nidalee,Ahri,Aphelios,Nautilus,Akshan,Viego,Leblanc,Zeri,Sett,1431,True,3,4,17,158,9723,11102,9857,11907,8509,13018,17635,22690,18555,9036,26685,25047,17367,17223,11126,False,True,5,15,28,1.1789042273862318,4,0,100,28,22,1,3,0,1
MIDDLE,2022/03/30 23:05:36,Rumble,Qiyana,Tryndamere,Zeri,Blitzcrank,Jayce,Graves,Zoe,Kaisa,Leona,1102,False,0,5,2,134,5448,6067,5597,7690,5243,7204,4489,3740,7910,4175,14753,13979,19775,12969,12830,False,False,2,7,18,1.0115324915533055,2,0,200,9,30,0,0,0,0
JUNGLE,2022/03/30 20:59:26,Akali,Viego,Zoe,Jhin,Syndra,Gwen,Nocturne,Ahri,Samira,Rakan,2292,True,14,5,13,39,15113,17332,16690,17152,11344,32615,28960,26234,25780,21007,45214,42826,22697,20479,19102,False,False,7,11,48,1.2812112304448808,10,2,200,41,31,1,3,0,2
MIDDLE,2022/03/30 20:18:35,Irelia,Kayn,Ryze,Jhin,Nautilus,Graves,Viego,Ahri,Tristana,Rakan,1720,True,6,4,10,201,15979,16755,13133,9990,7230,27197,21319,19897,7184,4052,33220,27980,22106,16791,13095,False,False,3,13,36,1.2725037372415098,9,0,200,30,29,1,3,0,1
Invalid,2022/03/30 20:05:26,Ahri,Taric,72,False,0,0,0,0,500,3300,0,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/30 19:31:29,Tryndamere,Graves,Ahri,Samira,Rell,Yone,Nidalee,Pyke,Kaisa,Nautilus,1599,False,4,4,4,189,10633,9501,10742,10244,5800,12130,8170,15646,9987,5162,29547,16351,12930,18276,16738,False,False,5,14,21,0.8158327529046093,2,0,100,13,33,1,0,0,0
JUNGLE,2022/03/29 23:09:19,Renekton,Nidalee,Galio,Xayah,Blitzcrank,Tryndamere,LeeSin,Ahri,Ezreal,Alistar,949,True,14,0,0,9,8075,9044,6645,7650,5169,7479,10150,6740,8554,5214,8711,12166,7930,6312,6370,False,False,1,3,18,1.1839480042222998,7,0,200,25,3,0,0,0,0
JUNGLE,2022/03/29 22:17:47,Jayce,Hecarim,Annie,Aphelios,Blitzcrank,Gragas,Diana,Yasuo,Kaisa,Nautilus,1357,False,2,4,4,27,10501,7482,8506,7413,6872,14660,7119,8782,9540,5241,13619,23249,12362,12163,15836,False,False,8,8,18,0.810109373905088,2,0,200,10,29,0,0,0,0
MIDDLE,2022/03/28 00:39:31,Shen,Hecarim,Ahri,Jinx,Lulu,Vayne,Volibear,Syndra,Aphelios,Karma,1494,True,7,1,5,199,9458,9806,12109,15772,7792,4630,8042,15273,27527,5774,19357,29167,15987,16829,11610,False,False,6,18,42,1.7221258693437467,9,0,100,30,12,2,3,0,1
MIDDLE,2022/03/27 23:56:41,Tryndamere,Nidalee,Vex,Zeri,Blitzcrank,Jayce,LeeSin,Ahri,Xayah,Soraka,1270,False,2,3,1,205,10304,7135,8197,5795,5176,15171,6484,13719,11496,5209,22770,18396,14534,17338,17566,False,False,4,11,16,0.7893047439690991,2,0,200,13,26,0,0,0,0
MIDDLE,2022/03/27 22:13:39,Gangplank,Rengar,TwistedFate,MissFortune,Leona,Jax,Volibear,Orianna,Xayah,Gragas,1803,False,3,7,10,196,12266,12925,12476,14185,8576,20603,20073,16428,33995,7785,25772,31943,24078,20827,18156,False,False,4,13,26,0.8777992928989568,2,0,200,27,30,0,2,0,1
MIDDLE,2022/03/27 21:32:05,Irelia,Diana,Xayah,Lucian,Nami,Yasuo,Nocturne,Akali,Kaisa,Alistar,1485,True,9,1,5,191,10941,11569,11924,10564,7100,16120,16290,20974,13933,5878,23434,20866,11613,11833,7828,False,False,2,10,31,1.2560211931580962,9,0,100,24,16,2,2,0,1
JUNGLE,2022/03/26 02:09:54,Graves,LeeSin,Leblanc,Tristana,Rakan,Gnar,XinZhao,Lissandra,Zeri,Lulu,1660,True,6,5,15,21,12089,11218,12473,14883,8044,16436,14163,21652,29271,7758,19385,28966,16211,18718,15276,False,False,8,17,24,0.8945472809287401,2,4,200,31,21,1,4,0,0
MIDDLE,2022/03/26 01:32:55,Graves,LeeSin,Viktor,Kaisa,Nautilus,Yasuo,Volibear,Ahri,Zeri,Alistar,1355,False,0,5,1,161,10148,6875,7337,8356,4933,11876,6377,15001,11203,4462,14875,23941,14898,12258,9970,False,False,7,13,12,0.5695291610320438,2,0,200,5,24,0,3,0,0
JUNGLE,2022/03/26 00:50:56,Malphite,LeeSin,Syndra,Zeri,Soraka,Kennen,Viego,Sylas,MissFortune,Nautilus,2092,False,4,5,11,63,11226,12378,16628,16319,8612,17425,13016,32056,27686,5110,22382,32315,20788,26964,17363,False,False,11,22,32,0.9251168180738444,4,2,100,25,35,0,2,0,0
Invalid,2022/03/25 23:10:34,Xayah,Nasus,216,False,0,0,0,30,1281,0,60,False,False,NULL,0,0,NULL,0,0,100,0,0,NULL,0,NULL,NULL
MIDDLE,2022/03/25 01:45:55,Jayce,Viego,Vex,Ezreal,Nautilus,Irelia,XinZhao,Kaisa,Zeri,Sett,1359,True,10,0,7,211,11741,9661,12700,10580,7482,17520,14140,15746,14818,4661,15250,21767,7593,11444,8619,False,False,2,15,43,1.9118490588795183,9,0,100,32,15,2,1,0,1
MIDDLE,2022/03/25 01:16:37,Irelia,FiddleSticks,Vex,Ezreal,Nautilus,Nocturne,Graves,Ahri,Aphelios,Morgana,1206,True,11,2,11,152,11218,8413,11662,12461,7258,13716,9923,14403,24032,5851,18208,16565,8661,16407,11176,False,False,3,13,21,1.0612537823145336,4,0,100,40,15,2,2,0,0
JUNGLE,2022/03/24 23:35:22,Graves,LeeSin,Orianna,Xayah,Renata,Tryndamere,Nidalee,Ahri,MissFortune,Nautilus,1708,False,3,8,7,28,13000,9071,9095,11574,7230,27860,10563,15932,26070,7396,24109,31772,16961,21687,24214,False,False,9,17,30,1.0658828379426735,3,1,200,17,32,0,2,0,0
MIDDLE,2022/03/24 22:52:40,Jayce,Viego,Vex,Zeri,Pyke,Graves,Hecarim,Leblanc,Kaisa,Nautilus,2067,True,6,9,9,191,16819,11717,13388,15783,16200,33883,14655,26855,20787,17827,22221,32094,28131,24235,23383,False,False,4,11,21,0.6276403616586805,2,0,200,30,32,0,3,0,0
MIDDLE,2022/03/24 20:38:18,Jayce,Kindred,Vex,Jinx,Rakan,Malphite,Viego,Corki,Varus,TahmKench,1167,True,9,3,9,167,11868,10811,11313,9423,7138,13333,16719,15406,13126,5209,12991,16066,11478,10054,10516,False,False,2,13,28,1.4816136268570965,7,0,100,34,14,2,2,0,0
JUNGLE,2022/03/24 02:12:23,Renekton,Hecarim,Ahri,Kaisa,Pyke,Aatrox,Viego,Leblanc,Xayah,Rakan,2261,False,8,6,8,31,14954,15204,14519,14592,10282,28327,23052,27547,30752,8817,43341,47808,26288,22245,25338,False,False,11,13,40,1.0814966377918367,3,1,200,27,36,1,1,0,0
MIDDLE,2022/03/24 01:12:53,Renekton,Nidalee,Lucian,Caitlyn,Nautilus,Quinn,LeeSin,Leblanc,Zeri,Lux,1920,False,8,9,4,239,11100,12084,13575,11120,7320,12575,20781,24507,14360,7271,34107,32702,20324,19354,15283,False,False,1,10,25,0.7831383248588102,4,0,200,23,28,0,3,0,0
MIDDLE,2022/03/24 00:41:24,Renekton,Viego,Vex,Kaisa,Karma,Akali,Hecarim,Syndra,Xayah,Yuumi,915,True,1,0,3,146,6223,5541,6540,7676,4997,7568,3614,6948,7500,4601,7867,12481,5267,9284,4344,False,False,1,8,24,1.6277221042915726,5,0,200,16,5,1,1,0,0
MIDDLE,2022/03/23 23:45:01,Shen,RekSai,Ryze,Twitch,Rakan,Kennen,Nidalee,Talon,Kaisa,Nautilus,1619,True,8,3,16,221,9558,14271,13459,11854,8938,9207,22806,25341,18409,9930,23622,21947,20774,16396,14297,False,True,3,6,24,0.8991528946042817,4,1,200,38,17,2,3,0,0
