individualPosition,gameStarttimeTSamp,同隊-TOP,同隊-JUNGLE,同隊-MIDDLE,同隊-BOTTOM,同隊-UTILITY,敵隊-TOP,敵隊-JUNGLE,敵隊-MIDDLE,敵隊-BOTTOM,敵隊-UTILITY,timePlayed,勝負,擊殺,死亡,助攻,CS,經濟-TOP,經濟-JUNGLE,經濟-MIDDLE,經濟-BOTTOM,經濟-UTILITY,傷害-TOP,傷害-JUNGLE,傷害-MIDDLE,傷害-BOTTOM,傷害-UTILITY,承傷-TOP,承傷-JUNGLE,承傷-MIDDLE,承傷-BOTTOM,承傷-UTILITY,firstBloodKill,firstBloodAssist,controlWardsPlaced,wardsPlaced,visionScore,visionScorePerMinute,wardsKilled,dragonkills,teamId,隊伍擊殺數,隊伍死亡數,teamRiftHeraldKills,teamDragon,teamElderDragonKills,teamBaronKills
BOTTOM,2021/12/27 21:16:00,Aatrox,Jax,Yone,Vayne,Ashe,Rengar,Talon,Tristana,Caitlyn,Lux,971,False,2,7,1,45,4205,4001,5025,4827,3816,4487,2160,4757,2576,3205,11411,10113,10436,9768,7692,False,False,NULL,5,4,NULL,0,0,200,4,24,NULL,0,NULL,NULL
BOTTOM,2021/12/24 22:50:30,Renekton,Viego,Malzahar,Jhin,Lux,Yasuo,MasterYi,Yone,Caitlyn,Amumu,1126,True,4,2,11,118,9375,7340,8742,8567,8301,12009,5880,7334,9446,15644,17239,13437,6224,7169,3327,False,False,NULL,2,3,NULL,0,0,100,29,7,NULL,2,NULL,NULL
BOTTOM,2021/12/24 22:02:49,DrMundo,Warwick,Katarina,Tristana,Nami,Darius,Nidalee,Pantheon,Lucian,Maokai,1988,True,8,5,10,212,13105,10834,15797,15024,9204,28759,15432,32311,24608,9574,38877,37507,26806,22046,18517,False,False,NULL,13,29,NULL,5,2,100,35,34,NULL,4,NULL,NULL
BOTTOM,2021/12/24 21:36:10,Yone,LeeSin,Yasuo,Vayne,Lux,Sett,Graves,Akali,Jhin,Amumu,1229,True,6,6,8,92,6162,9855,13526,8115,5371,11197,13514,26619,12374,8513,13799,19593,15286,11949,8219,False,False,NULL,6,20,NULL,3,0,200,38,26,NULL,2,NULL,NULL
BOTTOM,2021/12/23 23:40:21,Vayne,Lillia,Katarina,Tristana,Senna,Garen,Evelynn,Ahri,Samira,Malphite,1990,True,11,10,13,155,10945,11550,17112,14702,12923,20420,15420,36380,24778,21187,25008,30027,25515,25676,15007,False,False,NULL,13,31,NULL,6,0,200,45,36,NULL,2,NULL,NULL
BOTTOM,2021/12/23 22:49:05,Anivia,Kayn,LeeSin,Vayne,TahmKench,Ryze,Rammus,Talon,Ezreal,Lux,1942,True,10,7,5,181,9598,12818,14837,12550,9635,15101,9665,27494,14390,16171,16825,36991,39123,21982,24729,False,False,NULL,10,19,NULL,2,0,100,40,22,NULL,4,NULL,NULL
BOTTOM,2021/12/23 22:19:47,Viktor,Garen,Irelia,Tristana,MissFortune,Katarina,Kayn,Zed,Kaisa,Blitzcrank,1195,True,2,3,3,114,10180,8040,13590,7073,6190,17584,5990,20201,5565,6188,9303,16219,16704,8679,6510,False,False,NULL,6,7,NULL,0,0,100,29,11,NULL,1,NULL,NULL
BOTTOM,2021/12/18 16:47:02,Aatrox,Warwick,Akshan,Vayne,Xerath,Teemo,Trundle,Zac,MissFortune,Seraphine,1519,True,6,3,12,160,10086,10434,8775,11785,12199,13896,11769,11942,17257,27471,19436,26926,16370,13621,10855,False,False,NULL,7,15,NULL,2,0,200,31,19,NULL,3,NULL,NULL
BOTTOM,2021/12/18 16:01:24,Fiora,Talon,Akali,Ezreal,Xerath,Sett,Kayn,Ekko,Jhin,Pyke,2261,True,9,9,14,177,12606,21612,15660,16063,11267,31092,46099,40310,27927,20515,37265,40247,24436,26743,13177,False,False,NULL,12,24,NULL,2,0,200,57,32,NULL,3,NULL,NULL
BOTTOM,2021/12/18 15:28:21,Ornn,Kayn,Kassadin,Vayne,Morgana,Renekton,MasterYi,Katarina,Tristana,Alistar,1540,True,12,1,7,170,9269,10143,10118,12888,7377,20086,14664,13667,24137,14155,18665,28819,11707,13015,10729,True,False,NULL,6,8,NULL,0,1,100,35,17,NULL,2,NULL,NULL
BOTTOM,2021/12/15 22:35:00,Garen,Nocturne,Fizz,Ashe,Lux,Vayne,Talon,Irelia,Lucian,Zac,2286,True,8,8,17,209,16199,15143,13269,14497,13274,27132,18963,25662,19302,25682,32682,33086,17439,26192,16040,False,True,NULL,12,26,NULL,1,0,100,45,32,NULL,4,NULL,NULL
BOTTOM,2021/12/15 22:03:20,Yone,Kayn,Veigar,Tristana,Pyke,Darius,XinZhao,Kassadin,Yasuo,Alistar,1478,False,8,8,9,164,4356,7880,9830,13705,10428,5944,11380,16995,23152,8848,20589,31123,20282,18236,17019,False,False,NULL,8,12,NULL,2,0,200,28,49,NULL,2,NULL,NULL
BOTTOM,2021/12/06 01:21:16,Volibear,Jax,Lillia,Tristana,Rell,Sona,Ekko,Talon,Lucian,Leona,2034,True,8,10,10,232,13676,12770,11766,16314,10597,28995,12512,29551,18004,12333,31358,33763,28971,26246,23242,False,False,NULL,14,34,NULL,3,0,200,43,41,NULL,4,NULL,NULL
BOTTOM,2021/12/06 00:48:37,Jayce,Kayn,Yone,Tristana,Morgana,Riven,LeeSin,Brand,MissFortune,Pyke,1231,True,14,1,3,154,6543,8705,7070,13693,8061,7945,6457,6168,16191,6379,10292,20714,11515,9668,7333,True,False,NULL,7,23,NULL,6,0,100,27,18,NULL,2,NULL,NULL
BOTTOM,2021/12/01 23:23:24,Urgot,Nocturne,Orianna,Vayne,Maokai,Renekton,LeeSin,Jax,Caitlyn,Soraka,1745,True,9,6,7,147,12762,10681,14855,12235,7508,21921,14176,39192,20191,13592,22767,24809,14406,16924,20289,False,False,NULL,8,13,NULL,2,0,100,33,23,NULL,3,NULL,NULL
BOTTOM,2021/12/01 22:37:08,Teemo,LeeSin,Caitlyn,Vayne,Lux,Irelia,Kayn,Ahri,MissFortune,Seraphine,2312,True,16,7,8,232,13844,13082,15116,18761,13068,35366,15065,20228,30124,23846,36126,39515,21767,26928,8713,False,False,NULL,13,27,NULL,6,0,200,49,39,NULL,2,NULL,NULL
JUNGLE,2021/11/30 22:57:59,Camille,Talon,Zed,Vayne,Morgana,Quinn,Nocturne,TwistedFate,MissFortune,Xerath,2491,False,6,19,7,222,14684,14513,21959,15750,10282,26024,14667,41876,14058,8313,60300,47505,47046,48318,39397,False,False,NULL,12,23,NULL,4,0,200,40,87,NULL,2,NULL,NULL
BOTTOM,2021/11/30 22:24:07,Mordekaiser,Kindred,Vex,Jhin,Morgana,Viktor,Graves,Sylas,Yasuo,Soraka,1437,False,13,7,5,136,7668,7819,6782,13679,7964,16026,13742,17372,17089,9040,27075,24257,16420,16118,14413,False,False,NULL,7,20,NULL,1,0,100,25,48,NULL,2,NULL,NULL
BOTTOM,2021/11/30 21:28:42,Mordekaiser,Talon,Tryndamere,Tristana,Zilean,Malphite,Shaco,Yasuo,Jinx,Xerath,2670,True,13,13,4,294,17858,19902,14922,20383,12187,41489,23693,10963,27559,6831,43594,37982,45929,43049,34712,False,False,NULL,13,47,NULL,3,1,100,40,52,NULL,3,NULL,NULL
BOTTOM,2021/11/30 20:56:48,Fiora,Shyvana,Yone,Tristana,Lulu,Garen,MasterYi,Galio,MissFortune,Lux,1448,False,1,8,5,143,8407,8637,8882,7652,5153,14940,13061,11152,8653,1793,26427,23985,18148,16780,14299,False,False,NULL,7,16,NULL,2,0,200,13,32,NULL,0,NULL,NULL
UTILITY,2021/11/27 19:56:14,Garen,Ekko,Yone,Jinx,Soraka,Sett,Kayn,Akali,MissFortune,Viktor,2065,True,0,9,20,5,13113,15022,15667,12104,8282,30750,27601,24363,26239,6693,31063,28541,21513,28801,18565,False,False,NULL,23,62,NULL,3,0,100,37,28,NULL,4,NULL,NULL
BOTTOM,2021/11/27 19:20:05,Camille,Warwick,Akali,Vayne,Lulu,Aatrox,Kayn,Sylas,Jhin,Lux,1504,False,1,12,0,111,6584,12115,10342,6310,5270,8968,28443,30301,4643,4486,22294,43240,23410,18962,18390,True,False,NULL,7,11,NULL,2,0,200,24,49,NULL,0,NULL,NULL
BOTTOM,2021/11/27 18:37:18,Shen,Rammus,Syndra,Vayne,Yuumi,Ornn,MasterYi,Pyke,TwistedFate,Twitch,1856,True,21,5,8,191,9554,11835,10389,18405,9172,13889,16749,14979,35627,9469,22960,23882,17317,25308,10549,False,False,NULL,9,19,NULL,4,1,100,41,37,NULL,3,NULL,NULL
BOTTOM,2021/11/27 17:51:55,Sett,Ekko,Katarina,Tristana,Blitzcrank,Malphite,Vi,Zed,Vayne,Maokai,2328,False,6,15,9,170,15857,22187,14350,14205,10924,32355,59981,22495,20112,14000,60133,56158,30768,33266,35942,False,False,NULL,14,28,NULL,2,1,100,59,51,NULL,4,NULL,NULL
BOTTOM,2021/11/26 23:44:28,Varus,Nocturne,Lux,Tristana,Velkoz,Fiora,Viego,Vladimir,Kaisa,Trundle,1784,True,13,5,10,138,10330,13728,11775,14188,10159,17418,15445,28742,22721,25496,19178,31764,10626,18993,16166,False,False,NULL,10,20,NULL,4,1,200,42,33,NULL,3,NULL,NULL
BOTTOM,2021/11/26 23:05:18,MonkeyKing,Lillia,Yasuo,Jhin,Shaco,Darius,Kindred,Vi,Caitlyn,Nautilus,1765,True,9,4,12,171,11680,13433,14613,12708,9352,18297,16313,21402,20120,15128,18742,30817,17547,16700,11810,False,False,NULL,6,18,NULL,3,1,200,39,22,NULL,2,NULL,NULL
BOTTOM,2021/11/26 22:28:09,Tryndamere,Viego,Yone,Tristana,Nautilus,Vayne,Nocturne,Renekton,Jhin,Lux,1544,True,21,4,12,163,9058,11538,9974,16515,9908,12004,19657,14256,37208,11402,22543,28565,19087,19062,18008,True,False,NULL,8,14,NULL,1,0,200,48,32,NULL,0,NULL,NULL
BOTTOM,2021/11/26 21:58:09,Jayce,Warwick,Vex,Vayne,Yuumi,Nasus,LeeSin,Leblanc,Caitlyn,Teemo,1327,True,3,4,2,127,10029,6576,10965,7991,5305,12283,6267,18523,6642,3095,12681,20205,11309,14930,5499,False,False,NULL,4,9,NULL,2,0,200,20,17,NULL,1,NULL,NULL
MIDDLE,2021/11/25 23:27:28,Nasus,Tryndamere,Velkoz,Jhin,Swain,Vayne,Rengar,Qiyana,Brand,Lux,1945,True,8,9,13,132,14577,13246,12798,15610,13527,25925,10407,25088,23932,25046,49116,46366,20673,20131,28675,False,False,NULL,9,15,NULL,4,0,200,54,31,NULL,2,NULL,NULL
BOTTOM,2021/11/25 22:58:47,Vayne,Vi,Kassadin,Sivir,Malzahar,Fiora,Sejuani,Irelia,MissFortune,Blitzcrank,922,False,0,6,1,62,4389,3515,5421,3463,3647,9812,2538,3601,3308,4303,8652,13855,7817,7589,5066,False,True,NULL,3,4,NULL,0,0,100,4,29,NULL,0,NULL,NULL
BOTTOM,2021/11/25 22:20:18,Illaoi,Skarner,Talon,Vayne,Nautilus,Lucian,Kindred,Viktor,MissFortune,FiddleSticks,1746,False,2,11,2,150,9462,12988,7605,8460,7608,12689,14682,8505,6701,7583,25392,26571,21927,24613,23245,False,False,NULL,9,30,NULL,7,1,200,19,42,NULL,2,NULL,NULL
BOTTOM,2021/11/25 21:53:00,Maokai,LeeSin,Leblanc,Tristana,Lux,Yorick,Nasus,Viktor,Ashe,Seraphine,1018,True,6,1,2,125,6415,8663,6266,8174,8087,5628,7006,9958,5603,16224,11619,12190,9532,6040,4828,True,False,NULL,4,12,NULL,1,0,200,26,5,NULL,2,NULL,NULL
BOTTOM,2021/11/24 23:29:53,Malphite,Xerath,Akali,Tristana,Olaf,Renekton,Kayn,Ekko,Kaisa,Lux,2579,True,13,13,8,204,17516,16691,12217,17785,14879,30223,70028,20442,31908,19360,29525,16833,37995,36861,58239,False,False,NULL,15,37,NULL,6,1,100,46,43,NULL,4,NULL,NULL
BOTTOM,2021/11/24 22:30:33,Darius,Warwick,Teemo,Vayne,Pyke,Rumble,Kayn,Irelia,Ezreal,Lux,2357,True,2,8,7,197,17172,19641,15737,12495,12215,54057,53803,34224,20891,16756,69061,81012,23660,29785,33863,False,False,NULL,13,37,NULL,4,1,200,44,41,NULL,5,NULL,NULL
BOTTOM,2021/11/24 21:51:24,Rammus,Kayn,Ezreal,Vayne,Brand,Caitlyn,Shaco,Yone,MissFortune,Morgana,1885,True,15,7,7,194,14305,14169,12765,15651,10801,28969,20780,20771,20921,16563,27954,31087,26288,28412,17943,False,False,NULL,12,32,NULL,1,0,200,50,44,NULL,2,NULL,NULL
BOTTOM,2021/11/24 21:13:24,Malphite,MasterYi,Yasuo,Tristana,Xerath,Garen,Talon,Kassadin,Aphelios,Pyke,1780,True,7,6,3,173,7728,12698,16827,11685,8849,11674,9940,31251,18273,17397,18141,26185,28616,20512,9313,False,False,NULL,9,18,NULL,3,1,100,29,30,NULL,2,NULL,NULL
BOTTOM,2021/11/22 00:15:14,Singed,Warwick,Cassiopeia,Tristana,Lux,Vayne,Ivern,TwistedFate,Ashe,Yuumi,1754,False,7,4,8,204,6579,9969,9726,13891,9232,9603,8208,8033,20795,11780,15994,26911,16181,21013,10113,False,False,NULL,9,26,NULL,4,0,100,23,25,NULL,3,NULL,NULL
BOTTOM,2021/11/21 23:32:34,Irelia,Kindred,Ahri,Ezreal,Rell,Riven,Yasuo,Mordekaiser,Vayne,Teemo,2071,False,1,8,8,168,22480,12435,11384,11056,6888,50782,17729,17751,13776,2751,53285,27862,21818,26605,26291,False,False,NULL,10,21,NULL,2,0,200,34,52,NULL,0,NULL,NULL
BOTTOM,2021/11/21 22:44:48,Lux,Tristana,Neeko,Vi,Morgana,Malphite,MasterYi,Ezreal,Vayne,Blitzcrank,2390,False,15,13,15,194,12170,18337,21098,14368,13235,27798,29161,41192,27374,22852,24035,34502,29720,38569,32992,False,False,NULL,12,34,NULL,10,1,200,41,58,NULL,1,NULL,NULL
BOTTOM,2021/11/18 22:20:34,Tryndamere,DrMundo,Corki,Vayne,Amumu,Kennen,JarvanIV,Pantheon,Jhin,Shaco,1366,False,3,8,4,130,4831,7005,6626,7723,5550,3369,8198,11003,10176,5604,20884,28902,18459,18957,14430,False,False,NULL,7,11,NULL,0,0,100,12,41,NULL,3,NULL,NULL
BOTTOM,2021/11/18 21:44:54,Illaoi,LeeSin,Zoe,Sivir,Morgana,Veigar,Khazix,Galio,Jinx,Pyke,1781,False,12,8,8,149,9310,10913,10001,13288,8913,12402,16671,19293,21766,14433,37019,37352,18666,21037,23901,False,False,NULL,6,15,NULL,1,0,200,30,45,NULL,1,NULL,NULL
BOTTOM,2021/11/18 21:10:46,Urgot,MasterYi,Xerath,Tristana,Lulu,Aatrox,Nunu,Galio,Aphelios,Lux,1456,False,2,6,2,89,8571,6772,7811,6390,4465,11420,8978,10642,10803,3284,21586,22827,15282,19490,14513,False,False,NULL,6,7,NULL,0,0,100,8,34,NULL,0,NULL,NULL
BOTTOM,2021/11/17 22:52:53,Vayne,Kayn,Yone,Tristana,Xerath,Yasuo,Poppy,Sylas,Ryze,Neeko,1515,True,7,4,7,174,13992,8813,10831,12803,8585,20896,7995,18304,18573,12240,14754,21689,15983,12966,8353,False,False,NULL,8,27,NULL,0,0,100,34,18,NULL,3,NULL,NULL
BOTTOM,2021/11/17 22:13:46,Akali,LeeSin,Zed,Jhin,Blitzcrank,Nasus,MasterYi,Irelia,Ezreal,Thresh,1862,False,8,7,9,183,14806,10453,9686,12099,7129,38360,17535,17745,24418,7687,25783,44267,18560,21285,26542,True,False,NULL,9,25,NULL,4,0,200,31,43,NULL,0,NULL,NULL
BOTTOM,2021/11/17 21:48:09,Kayn,Vayne,Zed,Tristana,Blitzcrank,MonkeyKing,MasterYi,Sylas,Samira,Shaco,1071,False,6,9,3,99,7278,5089,4426,7906,5313,7371,5308,8653,10046,5038,20089,6830,13710,14251,12792,False,False,NULL,4,8,NULL,1,0,100,15,34,NULL,1,NULL,NULL
BOTTOM,2021/11/17 21:15:58,Garen,Kayn,Yone,Vayne,Nautilus,Teemo,Poppy,Katarina,Xayah,Leona,1518,False,4,13,5,91,10332,10723,6851,7916,7639,16021,17848,11211,9390,11744,26389,33688,19882,21960,23343,False,False,NULL,8,11,NULL,1,0,200,26,46,NULL,2,NULL,NULL
BOTTOM,2021/11/17 20:48:09,Vayne,Jax,Tryndamere,Tristana,Lulu,Darius,Kayn,Yasuo,Ezreal,Yuumi,1004,True,9,1,2,96,8105,7174,9511,7833,5912,7290,6904,11919,11130,5119,6785,9898,14149,6885,4670,False,False,NULL,5,7,NULL,0,0,100,28,7,NULL,1,NULL,NULL
BOTTOM,2021/11/15 22:28:08,Volibear,Zed,Yasuo,Tristana,Thresh,Sett,Senna,MissFortune,Teemo,Lux,1373,False,3,7,3,139,9195,8951,7562,7763,6387,9586,11396,5031,8747,6996,18362,21605,17853,19660,13864,False,False,NULL,4,9,NULL,2,0,200,18,34,NULL,0,NULL,NULL
BOTTOM,2021/11/15 21:35:09,Darius,Viego,Sion,Vayne,Alistar,Illaoi,MasterYi,Ahri,Ezreal,Seraphine,2619,False,10,4,9,298,12865,20594,19762,19353,10426,20952,37991,9405,27695,9740,52919,61858,19238,36034,39593,False,False,NULL,15,39,NULL,7,0,100,36,33,NULL,3,NULL,NULL
BOTTOM,2021/11/15 21:05:24,Irelia,Poppy,Neeko,Tristana,Leona,Akali,Viego,Zed,Ezreal,Teemo,1509,False,10,13,8,107,10421,11773,8215,10733,7029,15671,14408,11492,15083,8649,26546,36878,21320,24587,22924,False,False,NULL,7,16,NULL,2,0,200,32,54,NULL,0,NULL,NULL
BOTTOM,2021/11/15 20:35:29,Fiora,Vi,Akshan,Tristana,Blitzcrank,Lillia,XinZhao,Yone,Xerath,Sona,1154,True,8,1,3,151,9832,7869,10943,9512,5630,13242,6915,12342,7753,4155,16064,13333,7963,9511,7790,False,True,NULL,6,17,NULL,5,0,100,32,8,NULL,1,NULL,NULL
BOTTOM,2021/11/15 19:53:58,Akali,LeeSin,Garen,Tristana,Morgana,Maokai,Olaf,Yasuo,Ezreal,Shaco,1888,True,16,0,7,181,10450,8434,14686,16567,11518,18578,6861,28239,30703,17302,26688,29618,30636,21536,16831,False,False,NULL,10,20,NULL,3,0,100,35,23,NULL,2,NULL,NULL
BOTTOM,2021/11/13 23:25:10,Urgot,Trundle,Leblanc,Lucian,Nami,Teemo,MasterYi,Sylas,Draven,Lux,2070,False,6,11,4,183,12774,15113,12209,11533,8382,16512,26170,21354,17349,12132,34784,55545,29225,30192,19737,False,False,NULL,10,26,NULL,3,0,200,33,44,NULL,3,NULL,NULL
BOTTOM,2021/11/13 22:47:29,Akali,Shaco,Ryze,Vayne,Swain,Gnar,Volibear,Yone,Lucian,Yasuo,1873,True,5,5,10,166,14359,14374,11890,13663,12022,41887,23466,19459,12432,23322,37416,26519,26136,22064,19199,False,True,NULL,11,22,NULL,0,0,200,55,28,NULL,4,NULL,NULL
BOTTOM,2021/11/13 22:08:06,Kayn,Warwick,Anivia,Lucian,Blitzcrank,Nasus,Vi,Lux,Tristana,Sett,1904,True,17,5,7,218,11977,8091,17629,15380,9136,15027,6605,34517,28996,11058,37040,27232,17629,18975,23832,False,False,NULL,11,22,NULL,6,0,200,38,19,NULL,4,NULL,NULL
BOTTOM,2021/11/13 21:28:12,Gwen,LeeSin,Leblanc,Tristana,Xerath,Renekton,Shaco,Vex,Samira,Lux,1949,False,0,8,5,204,8151,11523,13686,10934,8097,4760,14911,27027,11977,15507,18316,37706,23650,22094,19598,False,False,NULL,12,32,NULL,5,0,100,23,40,NULL,1,NULL,NULL
BOTTOM,2021/11/13 20:52:27,Fiora,Shaco,Zed,Sivir,Janna,Irelia,LeeSin,Leblanc,Jhin,Yuumi,1666,True,5,4,8,186,15075,11271,8405,10458,7411,30762,16837,13699,15693,11772,36679,21962,20676,14474,15004,False,False,NULL,9,15,NULL,2,0,200,32,28,NULL,2,NULL,NULL
BOTTOM,2021/11/13 20:23:28,Kennen,Lillia,Yone,Tristana,Morgana,Yorick,Graves,Akali,Ezreal,Blitzcrank,1323,False,7,7,2,126,7298,5920,7072,8422,5468,8290,11934,9963,13852,7834,13848,18726,16419,17755,13991,True,False,NULL,7,11,NULL,0,0,100,14,31,NULL,1,NULL,NULL
BOTTOM,2021/11/13 19:52:32,Sett,Darius,Viktor,Vayne,Taric,Nasus,Talon,Syndra,Ezreal,Yuumi,1563,True,2,6,8,131,12465,9459,13256,8841,7395,22688,10130,37418,11019,4799,38041,25827,14946,17356,16746,False,False,NULL,5,8,NULL,1,0,100,32,19,NULL,3,NULL,NULL
BOTTOM,2021/11/13 19:14:53,Illaoi,Zed,Viktor,Tristana,Amumu,Sion,LeeSin,Yone,Ezreal,Blitzcrank,1828,True,13,4,13,206,14579,12510,10926,16684,10269,41477,15482,17906,33571,6335,38092,24314,13418,17654,18157,False,True,NULL,7,18,NULL,3,1,100,38,24,NULL,2,NULL,NULL
BOTTOM,2021/11/12 23:30:22,Darius,Poppy,Yone,Tristana,Trundle,Vayne,LeeSin,Sett,Lucian,Senna,1407,False,5,4,2,139,5804,6834,8109,8837,4722,7013,9512,16962,11694,95,16026,18128,17604,12687,4176,False,False,NULL,9,15,NULL,2,0,200,13,18,NULL,2,NULL,NULL
BOTTOM,2021/11/12 22:53:10,MonkeyKing,LeeSin,Lux,Twitch,Velkoz,Lucian,Diana,Akali,Jinx,Morgana,1720,True,4,6,8,170,10853,11425,10786,10507,8278,14211,6576,17048,12383,12788,22011,23269,12727,14249,10264,False,False,NULL,8,21,NULL,6,0,200,28,17,NULL,4,NULL,NULL
BOTTOM,2021/11/12 22:18:59,Gangplank,Thresh,Irelia,Vayne,Viego,Renekton,Nidalee,Talon,Ashe,Yuumi,1606,True,4,2,8,155,10778,8445,9096,10606,13753,17824,8101,11345,15051,18549,24450,14192,22680,14617,29071,True,False,NULL,7,26,NULL,1,0,200,30,28,NULL,3,NULL,NULL
BOTTOM,2021/11/12 21:52:09,Yorick,Jax,Tristana,Sivir,Morgana,Darius,Graves,Qiyana,Ezreal,Lux,1263,True,8,0,9,143,6284,8514,8669,10842,7306,5799,7440,13569,15680,10570,15161,17791,12237,10284,9603,False,False,NULL,6,17,NULL,1,0,200,29,16,NULL,2,NULL,NULL
BOTTOM,2021/11/12 21:09:59,Jayce,Evelynn,Sylas,Tristana,Lux,Riven,Shyvana,Cassiopeia,Sivir,Soraka,2123,True,17,6,6,233,12164,14483,9882,18083,14054,22028,26098,15666,34421,45101,27901,29767,31997,22660,19108,True,False,NULL,13,24,NULL,4,0,100,50,32,NULL,3,NULL,NULL
BOTTOM,2021/11/12 00:47:31,Camille,LeeSin,Zed,Tristana,Zyra,Poppy,Twitch,Yasuo,MissFortune,Senna,1255,True,6,3,6,124,8037,8763,10661,9134,8344,11640,8415,15919,9775,16844,16891,16102,10180,12398,9656,False,True,NULL,7,17,NULL,4,0,100,35,17,NULL,2,NULL,NULL
BOTTOM,2021/11/12 00:17:13,Blitzcrank,MasterYi,Corki,Jhin,Ashe,Teemo,Nunu,Sylas,Tristana,Leona,1358,False,2,4,3,121,5196,3400,9860,6436,7338,7289,900,12072,9047,9432,15363,1995,12544,12174,11825,False,False,NULL,6,6,NULL,1,0,100,10,19,NULL,0,NULL,NULL
BOTTOM,2021/11/11 23:35:04,Shen,LeeSin,Katarina,Vayne,Blitzcrank,Ashe,MasterYi,Morgana,Xayah,Pyke,1875,False,10,7,4,171,9765,10591,8587,12671,7883,9720,11978,3548,19894,6921,27542,33517,23391,23282,22768,False,False,NULL,10,27,NULL,6,0,100,26,41,NULL,2,NULL,NULL
BOTTOM,2021/11/11 22:50:40,Jayce,Kindred,Talon,Jhin,Thresh,Lux,XinZhao,Vex,Aphelios,Ashe,2089,False,11,7,4,220,14171,13470,12166,14653,9548,18670,21395,30816,28455,9303,22029,31792,43990,25752,30213,False,False,NULL,11,21,NULL,2,0,100,36,34,NULL,4,NULL,NULL
BOTTOM,2021/11/11 22:25:37,Renekton,LeeSin,Viego,Tristana,Lulu,Malphite,Nasus,Zoe,MissFortune,Yuumi,1030,False,1,3,1,104,4721,4845,3880,4998,3891,3177,1659,3565,5669,1787,11703,13910,12874,7405,4264,False,False,NULL,4,5,NULL,0,0,100,3,21,NULL,0,NULL,NULL
TOP,2021/11/11 21:48:58,Ekko,Teemo,Katarina,Vayne,Morgana,Ezreal,Graves,Sylas,Aphelios,Lux,1859,True,4,9,3,173,11185,12335,14559,16159,10557,16848,11454,27839,28394,16629,30421,19127,25487,25846,17463,False,False,NULL,7,12,NULL,0,0,100,50,22,NULL,3,NULL,NULL
BOTTOM,2021/11/11 21:22:02,Trundle,Malphite,Zed,Samira,Senna,Quinn,LeeSin,Syndra,Lulu,Lucian,1082,False,3,8,1,92,4642,5567,4805,5919,5018,4897,3425,6965,3747,7757,17212,11373,9212,12080,13841,True,False,NULL,4,9,NULL,3,0,100,8,27,NULL,1,NULL,NULL
BOTTOM,2021/11/11 20:40:22,TahmKench,Yone,DrMundo,Tristana,Vex,Darius,Shaco,Sylas,Jinx,Neeko,2173,True,12,10,4,203,10028,18971,9865,16003,10645,12397,42880,20552,23386,24883,29500,36824,41424,27267,22505,False,False,NULL,7,25,NULL,7,1,200,40,48,NULL,4,NULL,NULL
BOTTOM,2021/11/09 23:21:06,Graves,Gragas,Azir,Tristana,Lulu,Renekton,Rammus,Lissandra,Kaisa,Heimerdinger,1261,True,10,1,3,169,9436,8919,8058,11952,7724,10030,16595,11193,14206,5285,8866,20322,6733,8019,7900,True,False,NULL,6,13,NULL,4,0,100,31,9,NULL,1,NULL,NULL
BOTTOM,2021/11/09 22:51:00,Garen,Nidalee,Yasuo,MissFortune,Lux,Chogath,Ekko,Yone,Caitlyn,Yuumi,1147,True,3,0,8,119,8486,6305,10101,8016,7083,8508,2608,13475,8083,9785,10475,17392,10660,5727,3484,False,True,NULL,4,7,NULL,1,0,200,21,5,NULL,2,NULL,NULL
BOTTOM,2021/11/09 22:25:56,Vex,Shaco,Akshan,Samira,TahmKench,Aatrox,Morgana,Ezreal,Jhin,Leona,1235,False,2,8,5,88,7619,9196,5808,6425,4952,11349,10037,8963,5644,6263,8744,13314,10776,10992,14272,False,False,NULL,7,17,NULL,1,0,100,16,27,NULL,1,NULL,NULL
BOTTOM,2021/11/09 21:42:24,TahmKench,MasterYi,Sylas,Lucian,Lulu,Yuumi,Warwick,Lux,Caitlyn,Teemo,1910,True,9,5,6,214,11574,16143,11849,14701,8646,17071,19645,24387,18780,2140,28289,26277,34747,21895,9344,False,False,NULL,8,33,NULL,7,1,100,37,19,NULL,4,NULL,NULL
BOTTOM,2021/11/09 20:55:25,Jayce,Viego,Irelia,Tristana,Morgana,Sett,Kayn,Brand,Caitlyn,Yuumi,2320,True,3,6,2,146,20658,18371,19125,11886,9561,51166,23324,53186,11710,10906,28772,35308,51043,22728,13703,False,True,NULL,12,37,NULL,5,3,200,49,30,NULL,3,NULL,NULL
BOTTOM,2021/11/09 20:21:50,Malphite,Evelynn,Cassiopeia,Vayne,Morgana,Gwen,MasterYi,Aatrox,Jinx,Blitzcrank,1498,False,6,10,5,84,7028,7568,9568,7976,5902,12446,17194,18921,13188,10836,18922,18956,20729,19203,15962,False,False,NULL,9,18,NULL,2,0,200,22,44,NULL,0,NULL,NULL
TOP,2021/11/07 18:55:16,Malphite,LeeSin,AurelionSol,Kaisa,Morgana,Ornn,Warwick,Yasuo,Jhin,Shen,2249,False,5,10,10,160,12039,13906,15828,15537,9280,20534,21676,45790,23793,19605,29125,44813,23764,26221,17950,False,False,NULL,13,30,NULL,0,0,200,35,39,NULL,2,NULL,NULL
